"knowrob/knowrob"	"KnowRob core packages and general issue tracker for the KnowRob knowledge base"	"https://github.com/knowrob/knowrob"	"github"	"master"	"4"	"0"	"13"	"2"	"2236"	"8"	"3"	"39"
"ROBOTIS-GIT/turtlebot3"	"ROS packages for Turtlebot3"	"https://github.com/ROBOTIS-GIT/turtlebot3"	"github"	"master"	"27"	"0"	"15"	"1"	"440"	"8"	"9"	"23"
"uos/sick_tim"	"A ROS driver for the SICK TiM series of laser scanners."	"https://github.com/uos/sick_tim"	"github"	"melodic"	"6"	"0"	"2"	"0"	"180"	"12"	"15"	"20"
"ros-drivers/pointgrey_camera_driver"	"ROS driver for Pt. Grey cameras, based on the official FlyCapture2 SDK."	"https://github.com/ros-drivers/pointgrey_camera_driver"	"github"	"master"	"4"	"0"	"66"	"6"	"165"	"7"	"20"	"34"
"shadow-robot/smart_grasping_sandbox"	"A public sandbox for Shadow's Smart Grasping System"	"https://github.com/shadow-robot/smart_grasping_sandbox"	"github"	"master"	"29"	"0"	"1"	"1"	"102"	"9"	"0"	"11"
"MalcolmMielle/Auto-Complete-Graph"	"a method to integrate an emergency map into a robot map, so that the robot can plan its way toward places it has not yet explored."	"https://github.com/MalcolmMielle/Auto-Complete-Graph"	"github"	"SSRR2017"	"4"	"0"	"0"	"0"	"252"	"3"	"1"	"1"
"SICKAG/sick_scan"	"sick_scan is an open-source project to support the laser scanner of the company SICK using the ROS-framework   "	"https://github.com/SICKAG/sick_scan"	"github"	"master"	"58"	"0"	"0"	"0"	"425"	"5"	"11"	"7"
"astuff/pacmod3"	"PACMod Board Rev 3 Driver"	"https://github.com/astuff/pacmod3"	"github"	"master"	"1"	"0"	"2"	"0"	"190"	"8"	"5"	"16"
"ros/geometry2"	"A set of ROS packages for keeping track of coordinate transforms."	"https://github.com/ros/geometry2"	"github"	"melodic-devel"	"11"	"0"	"38"	"12"	"1392"	"12"	"49"	"111"
"yujinrobot/yujin_ocs"	"Yujin Robot's open-source control libraries"	"https://github.com/yujinrobot/yujin_ocs"	"github"	"devel"	"41"	"0"	"29"	"4"	"438"	"31"	"41"	"17"
"tu-darmstadt-ros-pkg/hector_models"	"hector_models contains (urdf) models of sensors and robot components."	"https://github.com/tu-darmstadt-ros-pkg/hector_models"	"github"	"kinetic-devel"	"1"	"0"	"0"	"1"	"239"	"30"	"13"	"17"
"ros-drivers/phidgets_drivers"	"ROS drivers for various Phidgets devices"	"https://github.com/ros-drivers/phidgets_drivers"	"github"	"melodic"	"3"	"0"	"2"	"0"	"194"	"6"	"12"	"22"
"ipa320/srs_public"	""	"https://github.com/ipa320/srs_public"	"github"	"master"	"264"	"0"	"0"	"0"	"1709"	"2"	"0"	"40"
"ros/dynamic_reconfigure"	""	"https://github.com/ros/dynamic_reconfigure"	"github"	"melodic-devel"	"4"	"0"	"20"	"13"	"544"	"5"	"78"	"39"
"ipa320/cob_perception_common"	""	"https://github.com/ipa320/cob_perception_common"	"github"	"indigo_dev"	"5"	"0"	"1"	"1"	"435"	"14"	"21"	"39"
"cra-ros-pkg/robot_localization"	"robot_localization is a package of nonlinear state estimation nodes. The package was developed by Charles River Analytics, Inc. Please ask questions on answers.ros.org."	"https://github.com/cra-ros-pkg/robot_localization"	"github"	"melodic-devel"	"20"	"0"	"26"	"1"	"901"	"13"	"59"	"42"
"jsk-ros-pkg/jsk_control"	"jsk control ros packages"	"https://github.com/jsk-ros-pkg/jsk_control"	"github"	"master"	"116"	"0"	"11"	"7"	"1999"	"2"	"15"	"53"
"elggem/ros_people_model"	"ROS package for visual perception of people and associated attributes."	"https://github.com/elggem/ros_people_model"	"github"	"master"	"3"	"0"	"0"	"0"	"157"	"2"	"5"	"4"
"usc-clmc/usc-clmc-ros-pkg"	"ROS (Robot Operating System) packages from the CLMC Lab at the University of Southern California"	"https://github.com/usc-clmc/usc-clmc-ros-pkg"	"github"	"master"	"121"	"0"	"0"	"0"	"291"	"31"	"4"	"8"
"tonuonu/TYROS"	"ROS packages made in University of Tartu"	"https://github.com/tonuonu/TYROS"	"github"	"master"	"7"	"0"	"1"	"0"	"249"	"2"	"0"	"9"
"stonier/win_ros"	"Windows support for Ros (Robot Operating System)"	"https://github.com/stonier/win_ros"	"github"	"fuerte"	"4"	"0"	"18"	"0"	"297"	"4"	"1"	"4"
"toborguru/beagleboard_navstack"	"ROS Navigation stack for the beagleboard."	"https://github.com/toborguru/beagleboard_navstack"	"github"	"master"	"12"	"0"	"0"	"0"	"189"	"2"	"0"	"2"
"felix-kolbe/uashh-rvl-ros-pkg"	"University of Applied Sciences Hamburg Robot Vision Lab ROS Repository"	"https://github.com/felix-kolbe/uashh-rvl-ros-pkg"	"github"	"master"	"41"	"0"	"0"	"1"	"253"	"2"	"0"	"2"
"uu-isrc-robotics/uu-isrc-robotics-pr2-pkgs"	"ROS packages for the PR2 of the University of Ulster, Intelligent Systems Research Centre, Cognitive Robotics Team"	"https://github.com/uu-isrc-robotics/uu-isrc-robotics-pr2-pkgs"	"github"	"master"	"6"	"0"	"0"	"0"	"198"	"3"	"0"	"4"
"cwru-robotics/cwru-ros-pkg"	"CWRU ROS Packages"	"https://github.com/cwru-robotics/cwru-ros-pkg"	"github"	"master"	"34"	"0"	"0"	"0"	"963"	"10"	"0"	"26"
"davetcoleman/clam"	"ROS software for controlling 7-DOF low-cost robotic manipulator"	"https://github.com/davetcoleman/clam"	"github"	"indigo-devel"	"53"	"0"	"5"	"0"	"248"	"4"	"0"	"6"
"youbot/youbot-ros-pkg"	"ROS stacks for the KUKA youBot"	"https://github.com/youbot/youbot-ros-pkg"	"github"	"master"	"47"	"0"	"1"	"1"	"330"	"4"	"1"	"18"
"JBot/smart-robotics-ros-pkg"	"ROS packages repository of the association SMART (autonomouS Multi Application Robot Team) "	"https://github.com/JBot/smart-robotics-ros-pkg"	"github"	"master"	"149"	"0"	"2"	"0"	"264"	"2"	"0"	"6"
"lagadic/visp_tracker-deprecated"	"Deprecated ROS component wrapping ViSP trackers."	"https://github.com/lagadic/visp_tracker-deprecated"	"github"	"master"	"15"	"0"	"NA"	"0"	"173"	"7"	"2"	"5"
"MST-Robotics/Jomegatron_IGVC"	"Jomegatron's ROS stacks and support files for the IGVC robotics competition"	"https://github.com/MST-Robotics/Jomegatron_IGVC"	"github"	"master"	"40"	"0"	"6"	"0"	"144"	"4"	"3"	"7"
"cedricpradalier/ros_task_manager"	"Generic Task Manager for ROS"	"https://github.com/cedricpradalier/ros_task_manager"	"github"	"master"	"11"	"0"	"0"	"1"	"132"	"6"	"0"	"9"
"wg-perception/object_recognition_ros"	"ROS components usable byt the object_recognition pipeline"	"https://github.com/wg-perception/object_recognition_ros"	"github"	"master"	"6"	"0"	"7"	"2"	"171"	"4"	"28"	"9"
"bk8190/bk-ros"	""	"https://github.com/bk8190/bk-ros"	"github"	"master"	"14"	"0"	"0"	"0"	"343"	"2"	"3"	"3"
"jitrc/eklavya-ros-pkg"	"Repo for Eklavya bot of Autonomous Ground Vehicle Research Group IIT Kharagpur"	"https://github.com/jitrc/eklavya-ros-pkg"	"github"	"master"	"28"	"0"	"0"	"0"	"443"	"2"	"0"	"14"
"leonard-lab/dcslROS"	"Source code for Miabot and Beluga ROS System"	"https://github.com/leonard-lab/dcslROS"	"github"	"groovy-devel"	"44"	"0"	"8"	"0"	"483"	"8"	"10"	"6"
"kalakris/stomp"	"STOMP motion planner for ROS Groovy"	"https://github.com/kalakris/stomp"	"github"	"master"	"14"	"0"	"2"	"0"	"101"	"2"	"0"	"1"
"utexas-bwi/bwi_experimental"	"Experimental ROS packages for the UTexas BWI project"	"https://github.com/utexas-bwi/bwi_experimental"	"github"	"master"	"8"	"0"	"2"	"1"	"581"	"20"	"0"	"21"
"SalemHarrache/robair-ros-pkg"	"Ros application for Robair 2013 Project"	"https://github.com/SalemHarrache/robair-ros-pkg"	"github"	"master"	"3"	"0"	"0"	"0"	"241"	"2"	"1"	"5"
"sniekum/ar_track_alvar"	"MOVED TO https://github.com/ros-perception/ar_track_alvar"	"https://github.com/sniekum/ar_track_alvar"	"github"	"indigo-devel"	"13"	"0"	"3"	"2"	"170"	"7"	"22"	"25"
"uscauv-legacy/old-uscauv-ros-pkg"	"ROS software used on robots made by the USC AUV Team."	"https://github.com/uscauv-legacy/old-uscauv-ros-pkg"	"github"	"hydro_unstable"	"62"	"0"	"32"	"0"	"1229"	"5"	"1"	"21"
"jbohren-forks/pr2_doors"	"Fork of http://ros.org/wiki/pr2_doors"	"https://github.com/jbohren-forks/pr2_doors"	"github"	"master"	"51"	"0"	"0"	"0"	"135"	"2"	"0"	"11"
"pirobot/rbx1"	"ROS By Example Volume 1"	"https://github.com/pirobot/rbx1"	"github"	"indigo-devel"	"66"	"0"	"2"	"0"	"119"	"6"	"0"	"2"
"shadow-robot/sr-teleop"	"Teleoperation ROS stack from Shadow Robot."	"https://github.com/shadow-robot/sr-teleop"	"github"	"kinetic-devel"	"4"	"0"	"8"	"2"	"1375"	"20"	"0"	"29"
"decoderdan/projectPhoenix"	"ROS AUV - Scratch build"	"https://github.com/decoderdan/projectPhoenix"	"github"	"master"	"10"	"0"	"0"	"0"	"313"	"3"	"0"	"10"
"davetcoleman/baxter_cpp"	"Additional Baxter packages for MoveIt, written entirely in C++"	"https://github.com/davetcoleman/baxter_cpp"	"github"	"kinetic-devel"	"38"	"0"	"6"	"0"	"477"	"6"	"4"	"8"
"bcharrow/scarab"	"ROS code for UPenn's scarab robot"	"https://github.com/bcharrow/scarab"	"github"	"master"	"15"	"0"	"NA"	"1"	"194"	"6"	"1"	"4"
"pbouffard/ccny-ros-pkg-pbouffard"	"Public repository hosting changes I've made to ccny-ros-pkg (particularly, the AscTec UAV related bits)"	"https://github.com/pbouffard/ccny-ros-pkg-pbouffard"	"github"	"master"	"50"	"0"	"0"	"0"	"536"	"4"	"0"	"8"
"clubcapra/Ibex"	"Capra-Ibex is a ROS-based solution for managing and operating Club Capra's autonomous vehicles."	"https://github.com/clubcapra/Ibex"	"github"	"master"	"157"	"0"	"NA"	"0"	"758"	"13"	"3"	"35"
"rospilot/rospilot"	"An autopilot based on Linux, Ardupilot, and ROS"	"https://github.com/rospilot/rospilot"	"github"	"master"	"2"	"0"	"4"	"0"	"398"	"6"	"38"	"4"
"sterlingm/ramp"	"This is a ROS metapackage that implements the Real-time Adaptive Motion Planning algorithm."	"https://github.com/sterlingm/ramp"	"github"	"master"	"27"	"0"	"8"	"0"	"712"	"17"	"0"	"5"
"ADVRHumanoids/iit-coman-ros-pkg"	"Repository for the compliant humanoid robot COMAN from the Italian Institute of Technology."	"https://github.com/ADVRHumanoids/iit-coman-ros-pkg"	"github"	"master"	"5"	"0"	"4"	"0"	"311"	"27"	"1"	"20"
"sigproc/qbo_sigproc"	"A ROS stack for SigProc's Q.bo"	"https://github.com/sigproc/qbo_sigproc"	"github"	"master"	"36"	"0"	"0"	"0"	"153"	"12"	"0"	"7"
"gtagency/buzzmobile"	"An autonomous parade float/vehicle"	"https://github.com/gtagency/buzzmobile"	"github"	"master"	"22"	"0"	"56"	"4"	"854"	"19"	"0"	"18"
"uf-mil-archive/PropaGator"	"ROS packages specific to the PropaGator robot"	"https://github.com/uf-mil-archive/PropaGator"	"github"	"master"	"35"	"0"	"29"	"0"	"1284"	"17"	"0"	"30"
"uf-mil/SubjuGator"	"SubjuGator 8 on-board software"	"https://github.com/uf-mil/SubjuGator"	"github"	"master"	"33"	"0"	"19"	"2"	"1572"	"32"	"0"	"37"
"strawlab/freemovr_engine"	"perspective-correct VR for freely moving animals engine"	"https://github.com/strawlab/freemovr_engine"	"github"	"master"	"8"	"0"	"8"	"0"	"1044"	"26"	"1"	"10"
"omwdunkley/crazyflieROS"	"A GUI for controlling the Crazyflie with ROS input/output"	"https://github.com/omwdunkley/crazyflieROS"	"github"	"master"	"8"	"0"	"4"	"0"	"105"	"2"	"0"	"1"
"robotican/lizi"	""	"https://github.com/robotican/lizi"	"github"	"master"	"14"	"0"	"2"	"0"	"102"	"3"	"4"	"3"
"pandora-auth-ros-pkg/pandora_ros_pkgs"	"Contains all PANDORA ROS packages, for CI purposes."	"https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs"	"github"	"indigo-devel"	"210"	"0"	"NA"	"0"	"1039"	"3"	"0"	"36"
"colerc2/btce_bot"	"BTC-E trading bot written in C++/Python using ROS"	"https://github.com/colerc2/btce_bot"	"github"	"master"	"4"	"0"	"0"	"0"	"168"	"2"	"0"	"2"
"jhu-dvrk/dvrk-ros"	"daVinci Research Kit ROS stack "	"https://github.com/jhu-dvrk/dvrk-ros"	"github"	"master"	"14"	"0"	"3"	"0"	"564"	"8"	"11"	"26"
"Ellon/rtslamros"	"ROS node to use with RT-SLAM"	"https://github.com/Ellon/rtslamros"	"github"	"master"	"2"	"0"	"2"	"2"	"122"	"4"	"0"	"3"
"kucars/haptic_teleoperation"	"A ROS package for haptic teleoperation"	"https://github.com/kucars/haptic_teleoperation"	"github"	"master"	"15"	"0"	"0"	"0"	"148"	"3"	"0"	"10"
"pirobot/rbx2"	"ROS By Example Volume 2"	"https://github.com/pirobot/rbx2"	"github"	"indigo-devel"	"176"	"0"	"1"	"0"	"118"	"4"	"0"	"1"
"CalPolyRobotics/IGVC-ROS"	"ROS implementation to be running on the actual autonomous vehicle."	"https://github.com/CalPolyRobotics/IGVC-ROS"	"github"	"master"	"25"	"0"	"12"	"0"	"185"	"7"	"1"	"18"
"KumarRobotics/bluefox2"	"ROS driver for the Matrix Vision mvBlueFOX cameras"	"https://github.com/KumarRobotics/bluefox2"	"github"	"master"	"6"	"0"	"4"	"0"	"261"	"2"	"0"	"7"
"personalrobotics/apriltags"	"ROS wrapper for the Apriltags visual fiducial tracker"	"https://github.com/personalrobotics/apriltags"	"github"	"master"	"6"	"0"	"9"	"0"	"149"	"6"	"2"	"16"
"KCL-Planning/ROSPlan"	"The ROSPlan framework provides a generic method for task planning in a ROS system."	"https://github.com/KCL-Planning/ROSPlan"	"github"	"master"	"7"	"0"	"34"	"6"	"876"	"7"	"0"	"27"
"chrisl8/ArloBot"	"ROS Package for a Parallax ArloBot based off of Turtlebot code"	"https://github.com/chrisl8/ArloBot"	"github"	"new-serial-interface"	"60"	"0"	"3"	"0"	"909"	"6"	"3"	"9"
"ROS-PSE/arni"	"this is the codebase of the Advanced ROS Network Introspection."	"https://github.com/ROS-PSE/arni"	"github"	"master"	"21"	"0"	"4"	"0"	"536"	"6"	"7"	"13"
"chili-epfl/cowriter_letter_learning"	"A collection of ROS nodes which enable children to teach the Nao robot handwriting."	"https://github.com/chili-epfl/cowriter_letter_learning"	"github"	"master"	"1"	"0"	"13"	"0"	"115"	"7"	"2"	"7"
"RightHandRobotics/reflex-ros-pkg"	"This repo contains base ROS code for controlling the Right Hand Robotics ReFlex hand. More info at www.righthandrobotics.com"	"https://github.com/RightHandRobotics/reflex-ros-pkg"	"github"	"master"	"10"	"0"	"3"	"1"	"473"	"16"	"0"	"23"
"irvs/ros_tms"	"It is a service robot system with an informationally structured environment referred to the ROS-TMS. This system enables the integration of various data from distributed sensors, as well as storage of these data in an on-line database and the planning of the service motion of a robot using real-time information about the surroundings. If we want use ROS-TMS, please check the releases information. https://github.com/irvs/ros_tms/releases"	"https://github.com/irvs/ros_tms"	"github"	"develop"	"183"	"0"	"2"	"0"	"1609"	"16"	"6"	"27"
"shaykalyan/SE306-ROS"	""	"https://github.com/shaykalyan/SE306-ROS"	"github"	"develop"	"13"	"0"	"0"	"0"	"517"	"87"	"2"	"12"
"Scheik/ROS-Workspace"	"Catkin workspace for my ROS driven mobile robot"	"https://github.com/Scheik/ROS-Workspace"	"github"	"master"	"20"	"0"	"2"	"0"	"710"	"3"	"5"	"6"
"uzh-rpg/rpg_dvs_ros"	"ROS packages for DVS"	"https://github.com/uzh-rpg/rpg_dvs_ros"	"github"	"master"	"21"	"0"	"18"	"4"	"337"	"16"	"1"	"21"
"elpimous/Neo_robot"	"ros nodes for QBO robot, from THE CORPORA firm"	"https://github.com/elpimous/Neo_robot"	"github"	"master"	"176"	"0"	"0"	"0"	"135"	"2"	"0"	"3"
"carlosmccosta/dynamic_robot_localization_tests"	"Tests for dynamic_robot_localization ROS package"	"https://github.com/carlosmccosta/dynamic_robot_localization_tests"	"github"	"hydro-devel"	"75"	"0"	"0"	"0"	"145"	"2"	"0"	"2"
"florisvb/multi_tracker"	"Multiple object tracking for single camera in ROS."	"https://github.com/florisvb/multi_tracker"	"github"	"master"	"3"	"0"	"1"	"0"	"384"	"3"	"0"	"12"
"Flos/ros-image_cloud"	"ROS package for Sensor fusion between lidar (PointClouds, PCL) and Image sensors."	"https://github.com/Flos/ros-image_cloud"	"github"	"master"	"7"	"0"	"1"	"0"	"221"	"2"	"0"	"2"
"team-vigir/vigir_manipulation_planning"	"This repository contains ROS packages related to manipulation motion planning"	"https://github.com/team-vigir/vigir_manipulation_planning"	"github"	"master"	"6"	"0"	"0"	"0"	"442"	"41"	"2"	"18"
"edinferno/edinferno"	"Rewrite of Edinferno's codebase using ROS"	"https://github.com/edinferno/edinferno"	"github"	"dev"	"5"	"0"	"17"	"0"	"468"	"17"	"1"	"12"
"daenny/collvoid"	"ROS multi_robot_collision_avoidance"	"https://github.com/daenny/collvoid"	"github"	"master"	"42"	"0"	"3"	"0"	"398"	"4"	"0"	"11"
"warp1337/opencv_facerecognizer"	"Distributed Face Detection and Recognition Pipeline including ROS/RSB Middleware Support"	"https://github.com/warp1337/opencv_facerecognizer"	"github"	"master"	"2"	"0"	"0"	"0"	"202"	"4"	"2"	"2"
"DaikiMaekawa/quadrotor_moveit_nav"	"This packages provide path planner for moving the quadrotor in 3D using ROS."	"https://github.com/DaikiMaekawa/quadrotor_moveit_nav"	"github"	"master"	"29"	"0"	"4"	"0"	"246"	"3"	"0"	"2"
"PX4/containers"	"Build scripts for containers and virtual machines running various PX4 setups, like SITL with ROS."	"https://github.com/PX4/containers"	"github"	"master"	"1"	"0"	"3"	"3"	"306"	"4"	"73"	"28"
"occamLab/tango_ros_bridge"	"Allows the streaming of sensor data from a Google Tango smartphone to a computer running ROS"	"https://github.com/occamLab/tango_ros_bridge"	"github"	"master"	"4"	"0"	"2"	"2"	"116"	"7"	"0"	"10"
"spencer-project/spencer_people_tracking"	"Multi-modal ROS-based people detection and tracking framework for mobile robots developed within the context of the EU FP7 project SPENCER."	"https://github.com/spencer-project/spencer_people_tracking"	"github"	"master"	"58"	"0"	"16"	"4"	"243"	"6"	"0"	"7"
"austin-robot/utexas-art-ros-pkg"	"ROS packages for UTexas and Austin Robot Technology driverless car"	"https://github.com/austin-robot/utexas-art-ros-pkg"	"github"	"master"	"36"	"0"	"3"	"0"	"971"	"2"	"0"	"11"
"ros-industrial/swri-ros-pkg"	"Automatically exported from code.google.com/p/swri-ros-pkg"	"https://github.com/ros-industrial/swri-ros-pkg"	"github"	"master"	"177"	"0"	"19"	"0"	"930"	"9"	"13"	"17"
"veltrop/veltrop_ros_pkg"	"Taylor Veltrop's ROS packages for RoBoard, Veltrobot, immersive teleoperation, and stereo vision"	"https://github.com/veltrop/veltrop_ros_pkg"	"github"	"master"	"27"	"0"	"0"	"0"	"115"	"2"	"6"	"2"
"spiralray/nhk2015_back_ros"	"ROS programs of ABU Robocon 2015"	"https://github.com/spiralray/nhk2015_back_ros"	"github"	"master"	"22"	"0"	"0"	"0"	"234"	"2"	"1"	"5"
"dxydas/ros-bioloid"	"Code and config files for a customised Bioloid robot based on the ROS platform."	"https://github.com/dxydas/ros-bioloid"	"github"	"master"	"37"	"0"	"0"	"0"	"117"	"3"	"0"	"3"
"kuka-isir/cart_opt_ctrl"	"RTT/ROS minimal operational space controller"	"https://github.com/kuka-isir/cart_opt_ctrl"	"github"	"master"	"3"	"0"	"0"	"0"	"176"	"5"	"0"	"4"
"ethz-asl/ros_vrpn_client"	"Ros interface for http://www.cs.unc.edu/Research/vrpn/"	"https://github.com/ethz-asl/ros_vrpn_client"	"github"	"master"	"3"	"0"	"3"	"3"	"169"	"8"	"0"	"14"
"LGD-Fr/hand_control"	"ROS package to control a ""Parrot AR Drone"" with the hand movements measured by a Microsoft Kinect sensor."	"https://github.com/LGD-Fr/hand_control"	"github"	"master"	"3"	"0"	"0"	"0"	"285"	"2"	"4"	"8"
"AIS-Bonn/nimbro_network"	"ROS network stack: Topic/service transport over unreliable network connections"	"https://github.com/AIS-Bonn/nimbro_network"	"github"	"master"	"13"	"0"	"1"	"2"	"243"	"3"	"0"	"15"
"weidel-p/ros_music_adapter"	""	"https://github.com/weidel-p/ros_music_adapter"	"github"	"master"	"6"	"0"	"2"	"0"	"110"	"26"	"0"	"4"
"uncc-visionlab/netbeans-ros-pack"	"ROS Integrated Development Environment for the Netbeans IDE"	"https://github.com/uncc-visionlab/netbeans-ros-pack"	"github"	"master"	"1"	"0"	"2"	"0"	"115"	"2"	"3"	"3"
"karrerm/fastfusion_ros"	"ROS wrapper around TUM's fastfusion"	"https://github.com/karrerm/fastfusion_ros"	"github"	"master"	"2"	"0"	"1"	"0"	"179"	"3"	"0"	"2"
"dynMapMaster/mir_layered_costmap"	"Port of the costmap_2d package from the navigation stack in ROS Indigo."	"https://github.com/dynMapMaster/mir_layered_costmap"	"github"	"master"	"14"	"0"	"0"	"0"	"160"	"9"	"0"	"5"
"walkingmachinegraveyard/Short-Circuit"	"deprecated"	"https://github.com/walkingmachinegraveyard/Short-Circuit"	"github"	"master"	"253"	"0"	"0"	"0"	"104"	"2"	"0"	"11"
"OSUPhysicsCapstone15/CapstoneROS"	"Just the ROS side of the Capstone Robot"	"https://github.com/OSUPhysicsCapstone15/CapstoneROS"	"github"	"master"	"2"	"0"	"0"	"0"	"147"	"5"	"0"	"10"
"tu-darmstadt-ros-pkg/hector_calibration"	"ROS packages related to calibration of robots and subsystems (cameras, LIDAR, kinematics)"	"https://github.com/tu-darmstadt-ros-pkg/hector_calibration"	"github"	"master"	"23"	"0"	"0"	"0"	"100"	"10"	"0"	"3"
"geduino-foundation/geduino-ros"	"The Geduino ROS package"	"https://github.com/geduino-foundation/geduino-ros"	"github"	"master-kinetic"	"9"	"0"	"0"	"0"	"214"	"4"	"0"	"3"
"rst-tu-dortmund/pxpincher_ros"	"Hardware and support package for the PhantomX Pincher robot arm"	"https://github.com/rst-tu-dortmund/pxpincher_ros"	"github"	"kinetic-devel"	"5"	"0"	"6"	"0"	"135"	"3"	"0"	"8"
"duckietown/Software"	"This repository contains all the software that runs on the Duckiebot, as well as support files (e.g. maps), plus hardware schematics."	"https://github.com/duckietown/Software"	"github"	"master19"	"288"	"0"	"19"	"2"	"5945"	"483"	"26"	"161"
"rapp-project/rapp-platform"	"RAPP Platform is a collection of ROS nodes and back-end processes that aim to deliver ready-to-use generic services to robots"	"https://github.com/rapp-project/rapp-platform"	"github"	"master"	"48"	"0"	"27"	"0"	"1518"	"18"	"9"	"17"
"PDuckworth/activity_analysis"	"ROS activity analysis package. To manage and represent skeleton and object data about humans in indoor environments."	"https://github.com/PDuckworth/activity_analysis"	"github"	"master"	"3"	"0"	"0"	"0"	"134"	"5"	"0"	"11"
"bayesian-object-tracking/dbot_ros"	"ROS package of Depth-Based Bayesian Object Tracking"	"https://github.com/bayesian-object-tracking/dbot_ros"	"github"	"master"	"6"	"0"	"2"	"1"	"676"	"4"	"2"	"11"
"wsnewman/learning_ros"	"repository to accompany ""A Systematic Approach to Learning Robot Programming with ROS"""	"https://github.com/wsnewman/learning_ros"	"github"	"master"	"123"	"0"	"7"	"3"	"290"	"2"	"0"	"6"
"hcrlab/code_it"	"A standalone Blockly programming application, integrated with ROS."	"https://github.com/hcrlab/code_it"	"github"	"indigo-devel"	"4"	"0"	"2"	"0"	"362"	"10"	"3"	"11"
"byu-magicc/roscopter"	"*Under Development* - A fully-featured multirotor autopilot for ROS, based on Dr. Beard's Quadrotor Notes"	"https://github.com/byu-magicc/roscopter"	"github"	"master"	"5"	"0"	"6"	"0"	"183"	"15"	"0"	"19"
"resibots/hexapod_ros"	"ROS Integration for our hexapods"	"https://github.com/resibots/hexapod_ros"	"github"	"master"	"7"	"0"	"0"	"0"	"112"	"6"	"0"	"4"
"Nsteel/Apollo_13"	"Implementation of the ROS Navigation Stack on a car-like robot using teb-planner. Implementation of lane detection. Implementation of autonomous exploration"	"https://github.com/Nsteel/Apollo_13"	"github"	"master"	"31"	"0"	"0"	"0"	"173"	"8"	"0"	"4"
"cpaxton/costar_stack"	"Integrated ROS capabilities for planning, predicate inference, gripper control, and perception for use with the KUKA LBR IIWA and Universal Robots."	"https://github.com/cpaxton/costar_stack"	"github"	"master"	"77"	"0"	"15"	"3"	"1949"	"6"	"24"	"14"
"PX4/uvc_ros_driver"	"A ros node to stream images from a multi-camera UVC device"	"https://github.com/PX4/uvc_ros_driver"	"github"	"master"	"1"	"0"	"7"	"1"	"143"	"5"	"0"	"14"
"magazino/pylon_camera"	"ROS-Driver for Basler Cameras"	"https://github.com/magazino/pylon_camera"	"github"	"indigo-devel"	"2"	"0"	"18"	"5"	"875"	"2"	"156"	"27"
"CognitiveComputingResearchGroup/lidapy-framework"	"A Python-based LIDA framework using ROS."	"https://github.com/CognitiveComputingResearchGroup/lidapy-framework"	"github"	"master"	"4"	"0"	"6"	"0"	"281"	"8"	"0"	"4"
"lfermin77/Incremental_DuDe_ROS"	""	"https://github.com/lfermin77/Incremental_DuDe_ROS"	"github"	"master"	"6"	"0"	"3"	"1"	"107"	"6"	"0"	"3"
"Octanis1/Octanis1-ROS"	"ROS setup for Octanis Rover SBC."	"https://github.com/Octanis1/Octanis1-ROS"	"github"	"master"	"37"	"0"	"3"	"0"	"179"	"2"	"0"	"9"
"shantanu-vyas/ros-velodyne-dualreturn"	""	"https://github.com/shantanu-vyas/ros-velodyne-dualreturn"	"github"	"master"	"22"	"0"	"0"	"0"	"393"	"2"	"0"	"25"
"robotics-upo/upo_robot_navigation"	"Metapackage of ROS that contains the packages involved in the navigation system of the UPO robotics lab"	"https://github.com/robotics-upo/upo_robot_navigation"	"github"	"master"	"32"	"0"	"3"	"0"	"195"	"2"	"0"	"9"
"corobotics/corobot-kinetic"	"Main corobot code, refactored for ROS Kinetic"	"https://github.com/corobotics/corobot-kinetic"	"github"	"master"	"7"	"0"	"1"	"0"	"147"	"2"	"0"	"12"
"sbrodeur/ros-icreate-bbb"	"ROS (Robotic Operating System) packages for the iRobot Create with onboard BeagleBone Black"	"https://github.com/sbrodeur/ros-icreate-bbb"	"github"	"master"	"15"	"0"	"7"	"0"	"140"	"2"	"0"	"3"
"Team-Anveshak/aurora2017"	"ROS Meta Package containing packages for Rover Control"	"https://github.com/Team-Anveshak/aurora2017"	"github"	"master"	"12"	"0"	"0"	"0"	"261"	"4"	"0"	"17"
"NXROBO/spark"	"This repository contains the ROS wrapper of Sparks's driver plus various ROS applications."	"https://github.com/NXROBO/spark"	"github"	"master"	"181"	"0"	"2"	"3"	"136"	"9"	"0"	"8"
"ku-ya/uav_geometric_controller"	"UAV node for ROS"	"https://github.com/ku-ya/uav_geometric_controller"	"github"	"master"	"15"	"0"	"8"	"0"	"417"	"2"	"4"	"15"
"RockRaidersInc/ROS-Main"	""	"https://github.com/RockRaidersInc/ROS-Main"	"github"	"master"	"40"	"0"	"0"	"0"	"516"	"14"	"0"	"25"
"dusong7/Python_Exc_Ros_C"	""	"https://github.com/dusong7/Python_Exc_Ros_C"	"github"	"master"	"1"	"0"	"0"	"0"	"166"	"2"	"0"	"1"
"sonia-auv/proc_image_processing"	"Node that reads images from ros and apply filterchains"	"https://github.com/sonia-auv/proc_image_processing"	"github"	"master"	"1"	"0"	"0"	"0"	"109"	"5"	"0"	"12"
